"assignment","typeid","type","stepid","step","updatedon","conclusion","mark_value","mark_degradation","mark_details","decision","decision_ex","comparison_need_better_known","comparison_l3details","comparison_qualquant"
1639,3,Submission,2,Comparison,2022-06-21 19:59:37,"""ridge endings not observed in agreement, although similar ridge flow (pattern force area) is observed. No anchor point, so the complexity of the comparison is increased but I don't consider this to be a close comparison.""",,,,"2",,,"0",null
2204,3,Submission,2,Comparison,2022-06-21 20:03:08,null,,,,"1",,,"0",null
2205,1,Current,1,Analysis,2022-06-21 20:07:43,null,null,null,null,,,,,
2205,3,Submission,1,Analysis,2022-06-21 20:07:48,null,null,null,null,,,,,
2218,3,Submission,1,Analysis,2022-06-21 23:19:39,null,"1",null,null,,,,,
2205,1,Current,2,Comparison,2022-06-21 20:07:48,,,,,,,,,
2205,3,Submission,2,Comparison,2022-06-21 20:14:46,null,,,,"2",,,"0",null
2206,3,Submission,1,Analysis,2022-06-21 20:17:03,null,null,null,null,,,,,
2218,1,Current,2,Comparison,2022-06-21 23:19:39,,,,,,,,,
2206,1,Current,2,Comparison,2022-06-21 20:22:00,null,,,,null,,,null,null
2207,3,Submission,1,Analysis,2022-06-21 20:26:04,null,null,null,null,,,,,
2207,1,Current,2,Comparison,2022-06-21 20:26:04,,,,,,,,,
2207,3,Submission,2,Comparison,2022-06-21 20:30:25,null,,,,"1",,,"0",null
1799,3,Submission,1,Analysis,2022-06-21 21:44:38,null,"2",null,null,,,,,
1799,1,Current,2,Comparison,2022-06-21 21:44:38,,,,,,,,,
1799,3,Submission,2,Comparison,2022-06-21 22:18:30,null,,,,"2",,,null,null
2208,3,Submission,1,Analysis,2022-06-21 22:18:55,null,"1",null,null,,,,,
2208,1,Current,2,Comparison,2022-06-21 22:18:55,,,,,,,,,
2208,3,Submission,2,Comparison,2022-06-21 22:43:28,null,,,,"0",,,null,null
2209,3,Submission,1,Analysis,2022-06-21 22:43:52,null,"1",null,null,,,,,
2209,1,Current,2,Comparison,2022-06-21 22:43:52,,,,,,,,,
2209,3,Submission,2,Comparison,2022-06-21 22:45:57,null,,,,"2",,,null,null
2210,3,Submission,1,Analysis,2022-06-21 22:46:47,null,"1",null,null,,,,,
2210,1,Current,2,Comparison,2022-06-21 22:46:47,,,,,,,,,
2210,3,Submission,2,Comparison,2022-06-21 22:55:29,null,,,,"1",,,null,null
2211,3,Submission,1,Analysis,2022-06-21 22:56:04,null,"1",null,null,,,,,
2211,1,Current,2,Comparison,2022-06-21 22:56:04,,,,,,,,,
2211,3,Submission,2,Comparison,2022-06-21 22:57:30,null,,,,"1",,,null,null
2212,3,Submission,1,Analysis,2022-06-21 22:57:47,null,"1",null,null,,,,,
2212,1,Current,2,Comparison,2022-06-21 22:57:47,,,,,,,,,
2212,3,Submission,2,Comparison,2022-06-21 22:58:02,null,,,,"2",,,null,null
2213,3,Submission,1,Analysis,2022-06-21 22:58:15,null,"1",null,null,,,,,
2213,1,Current,2,Comparison,2022-06-21 22:58:15,,,,,,,,,
2213,3,Submission,2,Comparison,2022-06-21 22:59:40,null,,,,"1",,,null,null
2214,3,Submission,1,Analysis,2022-06-21 23:00:02,null,"1",null,null,,,,,
2214,1,Current,2,Comparison,2022-06-21 23:00:02,,,,,,,,,
2214,3,Submission,2,Comparison,2022-06-21 23:07:01,null,,,,"1",,,null,null
2215,3,Submission,1,Analysis,2022-06-21 23:07:17,null,"1",null,null,,,,,
2215,1,Current,2,Comparison,2022-06-21 23:07:17,,,,,,,,,
2216,3,Submission,2,Comparison,2022-06-21 23:16:33,null,,,,"1",,,null,null
2206,3,Submission,2,Comparison,2022-06-21 23:25:33,null,,,,"0",,,"1",null
2218,3,Submission,2,Comparison,2022-06-21 23:26:52,null,,,,"1",,,null,null
2219,3,Submission,1,Analysis,2022-06-21 23:27:09,null,"1",null,null,,,,,
2219,1,Current,2,Comparison,2022-06-21 23:27:09,,,,,,,,,
2219,3,Submission,2,Comparison,2022-06-21 23:27:59,null,,,,"1",,,null,null
2220,3,Submission,1,Analysis,2022-06-22 13:50:54,null,"1",null,null,,,,,
2220,1,Current,2,Comparison,2022-06-22 13:50:54,,,,,,,,,
2220,3,Submission,2,Comparison,2022-06-22 14:16:11,null,,,,"0",,,"1",null
1950,3,Submission,2,Comparison,2022-06-22 17:43:16,null,,,,"1",,,null,null
1954,3,Submission,2,Comparison,2022-06-22 17:45:02,null,,,,"0",,,null,null
1955,1,Current,2,Comparison,2022-06-22 17:45:13,null,,,,"0",,,null,null
1955,3,Submission,2,Comparison,2022-06-22 17:45:16,null,,,,"0",,,null,null
1956,1,Current,2,Comparison,2022-06-22 17:45:48,null,,,,"1",,,null,null
1825,3,Submission,1,Analysis,2022-06-22 18:12:09,null,null,null,null,,,,,
1956,3,Submission,2,Comparison,2022-06-22 17:45:52,null,,,,"1",,,null,null
1951,1,Current,2,Comparison,2022-06-22 17:46:13,null,,,,"1",,,null,null
1951,3,Submission,2,Comparison,2022-06-22 17:46:15,null,,,,"1",,,null,null
1957,1,Current,2,Comparison,2022-06-22 17:46:31,null,,,,"0",,,null,null
1957,3,Submission,2,Comparison,2022-06-22 17:46:33,null,,,,"0",,,null,null
2099,1,Current,2,Comparison,2022-06-22 17:58:31,"""in my opinion, it is not enough to complete the identification, but, it seems the same source.""",,,,"1",,,"1",null
2099,3,Submission,2,Comparison,2022-06-22 17:59:47,"""in my opinion, it is not enough to complete the identification, but, it seems the same source.""",,,,"1",,,"1",null
2100,3,Submission,2,Comparison,2022-06-22 18:00:12,null,,,,"1",,,null,null
1953,3,Submission,2,Comparison,2022-06-22 18:00:31,null,,,,"0",,,null,null
2101,3,Submission,2,Comparison,2022-06-22 18:00:54,null,,,,"1",,,null,null
2102,3,Submission,2,Comparison,2022-06-22 18:01:12,null,,,,"0",,,null,null
2103,3,Submission,2,Comparison,2022-06-22 18:01:31,null,,,,"1",,,"1",null
2222,1,Current,2,Comparison,2022-06-22 18:53:50,null,,,,null,,,null,null
1825,3,Submission,2,Comparison,2022-06-22 18:16:31,null,,,,"0",,,null,null
1818,1,Current,2,Comparison,2022-06-22 18:35:01,"""unable to make a conclusive  decision due to low clarity in both the latent and known.  \nHigh distortion in known. """,,,,"2",,,null,null
1818,3,Submission,2,Comparison,2022-06-22 18:35:42,"""unable to make a conclusive  decision due to low clarity in both the latent and known.  \nHigh distortion in known. """,,,,"2",,,null,null
2222,1,Current,1,Analysis,2022-06-22 18:49:52,null,null,null,null,,,,,
2222,3,Submission,1,Analysis,2022-06-22 18:50:32,null,null,null,null,,,,,
2222,3,Submission,2,Comparison,2022-06-22 18:53:54,null,,,,null,,,null,null
2223,1,Current,1,Analysis,2022-06-22 19:10:15,null,null,null,null,,,,,
2223,3,Submission,1,Analysis,2022-06-22 19:10:27,null,null,null,null,,,,,
2224,1,Current,1,Analysis,2022-06-22 19:16:39,null,null,null,null,,,,,
2224,3,Submission,1,Analysis,2022-06-22 19:16:42,null,null,null,null,,,,,
2224,1,Current,2,Comparison,2022-06-22 19:18:14,"""completed conclusion""",,,,"2",,,"0",null
2225,1,Current,1,Analysis,2022-06-22 19:21:06,null,null,null,null,,,,,
2225,3,Submission,1,Analysis,2022-06-22 19:21:12,null,null,null,null,,,,,
2226,1,Current,1,Analysis,2022-06-22 19:28:04,null,null,null,null,,,,,
2226,3,Submission,1,Analysis,2022-06-22 19:28:09,null,null,null,null,,,,,
2225,1,Current,2,Comparison,2022-06-22 20:20:29,"""completed conclusion""",,,,"1",,,"0",null
2226,1,Current,2,Comparison,2022-06-22 19:30:15,"""completed conclusion""",,,,"1",,,"0",null
2227,1,Current,1,Analysis,2022-06-22 19:32:05,null,null,null,null,,,,,
2227,3,Submission,1,Analysis,2022-06-22 19:32:10,null,null,null,null,,,,,
2227,1,Current,2,Comparison,2022-06-22 19:34:18,"""completed conclusion""",,,,"2",,,"0",null
2228,1,Current,1,Analysis,2022-06-22 19:36:23,null,null,null,null,,,,,
2228,3,Submission,1,Analysis,2022-06-22 19:36:26,null,null,null,null,,,,,
2228,1,Current,2,Comparison,2022-06-22 19:39:50,"""completed conclusion""",,,,"1",,,"0",null
2229,1,Current,1,Analysis,2022-06-22 19:41:46,null,null,null,null,,,,,
2229,3,Submission,1,Analysis,2022-06-22 19:41:49,null,null,null,null,,,,,
2229,1,Current,2,Comparison,2022-06-22 19:44:18,"""completed conclusion""",,,,"1",,,"0",null
2230,1,Current,1,Analysis,2022-06-22 19:45:45,null,null,null,null,,,,,
2230,3,Submission,1,Analysis,2022-06-22 19:45:55,null,null,null,null,,,,,
2230,1,Current,2,Comparison,2022-06-22 19:47:32,"""completed conclusion""",,,,"2",,,"0",null
2231,1,Current,1,Analysis,2022-06-22 19:50:45,null,null,null,null,,,,,
2233,3,Submission,1,Analysis,2022-06-22 20:06:31,null,null,null,null,,,,,
2231,3,Submission,1,Analysis,2022-06-22 19:50:49,null,null,null,null,,,,,
2233,1,Current,1,Analysis,2022-06-22 20:06:27,null,null,null,null,,,,,
2232,1,Current,1,Analysis,2022-06-22 19:59:52,null,null,null,null,,,,,
2232,3,Submission,1,Analysis,2022-06-22 19:59:55,null,null,null,null,,,,,
2232,1,Current,2,Comparison,2022-06-22 20:04:51,"""ridge flow is primary difference\ncompleted conclusion""",,,,"2",,,"0",null
2231,1,Current,2,Comparison,2022-06-22 23:30:13,"""conclusion complete """,,,,"1",,,"0",null
2233,1,Current,2,Comparison,2022-06-22 20:13:26,"""completed conclusion""",,,,"1",,,"0",null
2223,1,Current,2,Comparison,2022-06-22 20:16:13,"""completed comparison""",,,,"0",,,"0",null
2234,1,Current,1,Analysis,2022-06-22 20:31:57,null,null,null,null,,,,,
2234,3,Submission,1,Analysis,2022-06-22 20:32:01,null,null,null,null,,,,,
2234,1,Current,2,Comparison,2022-06-22 20:36:08,"""completed conclusion""",,,,"1",,,"0",null
2232,3,Submission,2,Comparison,2022-06-22 20:42:59,"""ridge flow is primary difference\ncompleted conclusion""",,,,"2",,,"0",null
2223,3,Submission,2,Comparison,2022-06-22 20:43:12,"""completed comparison""",,,,"0",,,"0",null
2224,3,Submission,2,Comparison,2022-06-22 20:43:25,"""completed conclusion""",,,,"2",,,"0",null
2225,3,Submission,2,Comparison,2022-06-22 20:43:37,"""completed conclusion""",,,,"1",,,"0",null
2226,3,Submission,2,Comparison,2022-06-22 20:43:48,"""completed conclusion""",,,,"1",,,"0",null
2268,1,Current,2,Comparison,2022-06-23 23:28:45,null,,,,"1",,,"1",null
2286,3,Submission,1,Analysis,2022-06-24 19:19:33,null,null,null,null,,,,,
2227,3,Submission,2,Comparison,2022-06-22 20:44:09,"""completed conclusion""",,,,"2",,,"0",null
2228,3,Submission,2,Comparison,2022-06-22 20:44:26,"""completed conclusion""",,,,"1",,,"0",null
2229,3,Submission,2,Comparison,2022-06-22 20:44:35,"""completed conclusion""",,,,"1",,,"0",null
2230,3,Submission,2,Comparison,2022-06-22 20:44:50,"""completed conclusion""",,,,"2",,,"0",null
2233,3,Submission,2,Comparison,2022-06-22 20:45:21,"""completed conclusion""",,,,"1",,,"0",null
2234,3,Submission,2,Comparison,2022-06-22 20:45:30,"""completed conclusion""",,,,"1",,,"0",null
2231,3,Submission,2,Comparison,2022-06-22 23:30:40,"""conclusion complete """,,,,"1",,,"0",null
2235,3,Submission,1,Analysis,2022-06-23 01:04:11,null,null,null,null,,,,,
2235,1,Current,2,Comparison,2022-06-23 01:04:11,,,,,,,,,
2235,3,Submission,2,Comparison,2022-06-23 01:10:19,null,,,,"2",,,"0",null
2236,3,Submission,1,Analysis,2022-06-23 01:13:17,null,null,null,null,,,,,
2236,1,Current,2,Comparison,2022-06-23 01:13:17,,,,,,,,,
2236,3,Submission,2,Comparison,2022-06-23 01:17:44,"""Same pattern type and ridge flow significant differences""",,,,"2",,,"0",null
2237,3,Submission,1,Analysis,2022-06-23 01:19:07,null,null,null,null,,,,,
2237,1,Current,2,Comparison,2022-06-23 01:19:07,,,,,,,,,
2237,3,Submission,2,Comparison,2022-06-23 01:23:54,"""Delta's are not similar combination of ridges to right of triradi (bi, end +, end -) not seen in known print. Area below triradius not similar""",,,,"2",,,"0",null
2238,3,Submission,1,Analysis,2022-06-23 01:25:09,null,null,null,null,,,,,
2238,1,Current,2,Comparison,2022-06-23 01:29:48,"""Real conclusion would be need better exemplars. \nLack of landmarks makes determining distance from core to area less reliable. """,,,,"0",,,null,null
2239,3,Submission,1,Analysis,2022-06-23 01:33:08,null,null,null,null,,,,,
2239,1,Current,2,Comparison,2022-06-23 01:39:34,"""Triradius and lower area are in disagreement. """,,,,"0",,,null,null
2240,3,Submission,1,Analysis,2022-06-23 01:41:24,null,null,null,null,,,,,
2240,1,Current,2,Comparison,2022-06-23 01:41:35,null,,,,null,,,null,null
2242,3,Submission,1,Analysis,2022-06-23 01:45:53,null,"1",[],"[100,200,301]",,,,,
2242,1,Current,2,Comparison,2022-06-23 01:45:53,,,,,,,,,
2242,3,Submission,2,Comparison,2022-06-23 01:47:07,null,,,,"1",,,"0",null
2243,3,Submission,1,Analysis,2022-06-23 01:52:55,"""Un cropped image probably would be of value, lack of shape clues limits anatomical source information. ""","0",[],null,,,,,
2243,1,Current,2,Comparison,2022-06-23 01:52:55,,,,,,,,,
2243,3,Submission,2,Comparison,2022-06-23 01:56:30,null,,,,"1",,,"0",null
2244,1,Current,1,Analysis,2022-06-23 16:25:28,null,null,null,null,,,,,
2244,3,Submission,1,Analysis,2022-06-23 16:27:20,null,"1",[9],"[100,200,301]",,,,,
2244,1,Current,2,Comparison,2022-06-23 16:27:20,,,,,,,,,
2244,3,Submission,2,Comparison,2022-06-23 16:31:01,null,,,,"0",,,"0",null
2245,3,Submission,1,Analysis,2022-06-23 16:33:40,null,"1",[],"[100,200,300]",,,,,
2245,1,Current,2,Comparison,2022-06-23 16:33:40,,,,,,,,,
2245,3,Submission,2,Comparison,2022-06-23 16:34:39,null,,,,"2",,,"0",null
2246,3,Submission,1,Analysis,2022-06-23 16:36:35,null,"1",[1],"[100,201,301]",,,,,
2246,1,Current,2,Comparison,2022-06-23 16:36:35,,,,,,,,,
2246,3,Submission,2,Comparison,2022-06-23 16:38:57,null,,,,"2",,,"0",null
2247,3,Submission,1,Analysis,2022-06-23 16:41:11,null,"1",[],null,,,,,
2247,1,Current,2,Comparison,2022-06-23 16:41:11,,,,,,,,,
2247,3,Submission,2,Comparison,2022-06-23 16:43:14,null,,,,"1",,,"0",null
2248,3,Submission,1,Analysis,2022-06-23 16:45:33,null,"1",[7],"[101,201,301]",,,,,
2248,1,Current,2,Comparison,2022-06-23 16:45:33,,,,,,,,,
2248,3,Submission,2,Comparison,2022-06-23 16:48:22,null,,,,"1",,,"0",null
2249,1,Current,1,Analysis,2022-06-23 19:45:06,null,null,null,null,,,,,
2249,3,Submission,1,Analysis,2022-06-23 19:45:27,null,null,null,null,,,,,
2249,1,Current,2,Comparison,2022-06-23 19:45:27,,,,,,,,,
2255,3,Submission,1,Analysis,2022-06-23 20:40:22,null,null,null,null,,,,,
2249,3,Submission,2,Comparison,2022-06-23 19:48:57,null,,,,null,,,null,null
2292,3,Submission,1,Analysis,2022-06-24 20:08:05,null,"1",[],"[100,201,302]",,,,,
2250,1,Current,1,Analysis,2022-06-23 20:00:36,null,"1",null,"[100,200,300]",,,,,
2261,1,Current,2,Comparison,2022-06-23 21:14:45,null,,,,"1",,,"0",null
2283,1,Current,2,Comparison,2022-06-24 19:05:26,,,,,,,,,
2250,3,Submission,1,Analysis,2022-06-23 20:00:48,null,"1",null,"[100,200,300]",,,,,
2267,1,Current,2,Comparison,2022-06-23 23:22:09,null,,,,"1",,,"1",null
2250,1,Current,2,Comparison,2022-06-23 20:04:47,null,,,,"2",,,"0",null
2284,3,Submission,1,Analysis,2022-06-24 19:11:05,null,null,null,null,,,,,
2284,1,Current,2,Comparison,2022-06-24 19:11:05,,,,,,,,,
2250,3,Submission,2,Comparison,2022-06-23 20:04:56,null,,,,"2",,,"0",null
2251,1,Current,1,Analysis,2022-06-23 20:09:42,null,null,null,null,,,,,
2251,3,Submission,1,Analysis,2022-06-23 20:09:45,null,null,null,null,,,,,
2251,1,Current,2,Comparison,2022-06-23 20:12:03,null,,,,"2",,,"0",null
2251,3,Submission,2,Comparison,2022-06-23 20:12:08,null,,,,"2",,,"0",null
2252,1,Current,1,Analysis,2022-06-23 20:14:05,null,null,null,null,,,,,
2252,3,Submission,1,Analysis,2022-06-23 20:14:10,null,null,null,null,,,,,
2440,1,Current,2,Comparison,2022-06-29 14:12:02,,,,,,,,,
2252,1,Current,2,Comparison,2022-06-23 20:24:42,null,,,,"1",,,"1",null
2252,3,Submission,2,Comparison,2022-06-23 20:24:45,null,,,,"1",,,"1",null
2253,1,Current,1,Analysis,2022-06-23 20:25:43,null,null,null,null,,,,,
2253,3,Submission,1,Analysis,2022-06-23 20:25:49,null,null,null,null,,,,,
2253,1,Current,2,Comparison,2022-06-23 20:30:42,null,,,,"1",,,"0",null
2253,3,Submission,2,Comparison,2022-06-23 20:30:59,null,,,,"1",,,"0",null
2284,3,Submission,2,Comparison,2022-06-24 19:13:13,null,,,,"2",,,"0",null
2295,1,Current,2,Comparison,2022-06-24 20:10:03,,,,,,,,,
2254,1,Current,1,Analysis,2022-06-23 20:33:08,null,null,null,null,,,,,
2254,3,Submission,1,Analysis,2022-06-23 20:33:13,null,null,null,null,,,,,
2254,1,Current,2,Comparison,2022-06-23 20:38:55,null,,,,"0",,,"0",null
2254,3,Submission,2,Comparison,2022-06-23 20:38:59,null,,,,"0",,,"0",null
2255,1,Current,1,Analysis,2022-06-23 20:40:17,null,null,null,null,,,,,
2255,3,Submission,2,Comparison,2022-06-23 20:44:30,null,,,,"1",,,"1",null
2255,1,Current,2,Comparison,2022-06-23 20:44:27,null,,,,"1",,,"1",null
2256,1,Current,1,Analysis,2022-06-23 20:45:40,null,null,null,null,,,,,
2285,3,Submission,1,Analysis,2022-06-24 19:15:04,null,null,null,null,,,,,
2256,3,Submission,1,Analysis,2022-06-23 20:45:47,null,null,null,null,,,,,
2257,1,Current,2,Comparison,2022-06-23 20:53:32,null,,,,"2",,,"0",null
2256,1,Current,2,Comparison,2022-06-23 20:48:13,null,,,,"1",,,"1",null
2256,3,Submission,2,Comparison,2022-06-23 20:48:17,null,,,,"1",,,"1",null
2257,1,Current,1,Analysis,2022-06-23 20:52:43,null,null,null,null,,,,,
2257,3,Submission,1,Analysis,2022-06-23 20:52:45,null,null,null,null,,,,,
2257,3,Submission,2,Comparison,2022-06-23 20:53:55,null,,,,"2",,,"0",null
2258,1,Current,1,Analysis,2022-06-23 20:55:29,null,null,null,null,,,,,
2258,3,Submission,1,Analysis,2022-06-23 20:55:31,null,null,null,null,,,,,
2258,1,Current,2,Comparison,2022-06-23 20:58:34,null,,,,"1",,,"0",null
2258,3,Submission,2,Comparison,2022-06-23 20:58:40,null,,,,"1",,,"0",null
2259,1,Current,1,Analysis,2022-06-23 21:01:01,null,null,null,null,,,,,
2259,3,Submission,1,Analysis,2022-06-23 21:01:04,null,null,null,null,,,,,
2259,1,Current,2,Comparison,2022-06-23 21:05:54,null,,,,"2",,,"0",null
2259,3,Submission,2,Comparison,2022-06-23 21:05:57,null,,,,"2",,,"0",null
2260,1,Current,1,Analysis,2022-06-23 21:07:37,null,null,null,null,,,,,
2260,3,Submission,1,Analysis,2022-06-23 21:07:39,null,null,null,null,,,,,
2260,1,Current,2,Comparison,2022-06-23 21:13:16,null,,,,"1",,,"1",null
2260,3,Submission,2,Comparison,2022-06-23 21:13:22,null,,,,"1",,,"1",null
2261,1,Current,1,Analysis,2022-06-23 21:14:01,null,null,null,null,,,,,
2261,3,Submission,1,Analysis,2022-06-23 21:14:04,null,null,null,null,,,,,
2261,3,Submission,2,Comparison,2022-06-23 21:14:48,null,,,,"1",,,"0",null
2262,1,Current,1,Analysis,2022-06-23 22:17:55,null,null,null,null,,,,,
2262,3,Submission,1,Analysis,2022-06-23 22:17:59,null,null,null,null,,,,,
2264,1,Current,1,Analysis,2022-06-23 22:47:49,null,null,null,null,,,,,
2264,3,Submission,1,Analysis,2022-06-23 22:47:57,null,null,null,null,,,,,
2264,1,Current,2,Comparison,2022-06-23 22:47:57,,,,,,,,,
2265,3,Submission,1,Analysis,2022-06-23 22:57:22,null,null,null,null,,,,,
2263,1,Current,1,Analysis,2022-06-23 22:59:58,null,null,null,null,,,,,
2263,3,Submission,1,Analysis,2022-06-23 23:00:01,null,null,null,null,,,,,
2263,1,Current,2,Comparison,2022-06-30 20:03:58,null,,,,"1",,,null,null
1381,1,Current,1,Analysis,2022-06-23 23:05:17,null,null,null,null,,,,,
2268,1,Current,1,Analysis,2022-06-23 23:25:46,null,null,null,null,,,,,
2268,3,Submission,1,Analysis,2022-06-23 23:25:49,null,null,null,null,,,,,
2265,1,Current,2,Comparison,2022-06-23 23:05:19,null,,,,"2",,,"0",null
1381,3,Submission,1,Analysis,2022-06-23 23:05:21,null,null,null,null,,,,,
2266,1,Current,1,Analysis,2022-06-23 23:09:11,null,null,null,null,,,,,
2266,3,Submission,1,Analysis,2022-06-23 23:09:20,null,null,null,null,,,,,
2266,1,Current,2,Comparison,2022-06-23 23:13:33,null,,,,"2",,,"0",null
2267,1,Current,1,Analysis,2022-06-23 23:16:18,null,null,null,null,,,,,
2267,3,Submission,1,Analysis,2022-06-23 23:16:24,null,null,null,null,,,,,
2267,3,Submission,2,Comparison,2022-06-23 23:22:30,null,,,,"1",,,"1",null
2268,3,Submission,2,Comparison,2022-06-23 23:28:50,null,,,,"1",,,"1",null
2269,1,Current,1,Analysis,2022-06-23 23:32:21,null,null,null,null,,,,,
2269,3,Submission,1,Analysis,2022-06-23 23:32:24,null,null,null,null,,,,,
2269,1,Current,2,Comparison,2022-06-23 23:40:35,null,,,,"2",,,null,null
2271,1,Current,1,Analysis,2022-06-24 14:51:46,null,null,null,null,,,,,
2271,3,Submission,1,Analysis,2022-06-24 14:52:13,null,null,null,null,,,,,
2241,3,Submission,1,Analysis,2022-06-24 16:56:09,null,"0",null,"[101,201,301]",,,,,
2241,1,Current,2,Comparison,2022-06-24 16:56:09,,,,,,,,,
2241,3,Submission,2,Comparison,2022-06-24 17:00:42,"""I would not call this an ID in casework, Inconclusive with Similarities.""",,,,"1",,,"0",null
2272,3,Submission,1,Analysis,2022-06-24 17:02:50,null,"1",[],"[100,200,301]",,,,,
2272,1,Current,2,Comparison,2022-06-24 17:02:50,,,,,,,,,
2272,3,Submission,2,Comparison,2022-06-24 17:05:54,null,,,,"2",,,"0",null
2273,3,Submission,1,Analysis,2022-06-24 17:08:20,null,"1",null,"[100,200,301]",,,,,
2273,1,Current,2,Comparison,2022-06-24 17:08:20,,,,,,,,,
2273,3,Submission,2,Comparison,2022-06-24 17:10:15,null,,,,"1",,,"0",null
2274,3,Submission,1,Analysis,2022-06-24 17:14:14,null,"1","[1,2,6]","[100,200,301]",,,,,
